customer_id,month,events,minutes_used,feature_X_used
97,2023-07-01,68,413,25
97,2023-08-01,100,442,36
97,2023-09-01,113,634,33
97,2023-10-01,0,590,0
97,2023-11-01,90,700,20
97,2023-12-01,164,543,40
97,2024-01-01,208,684,67
97,2024-02-01,78,717,17
97,2024-03-01,69,773,22
97,2024-04-01,67,762,18
97,2024-05-01,85,779,31
97,2024-06-01,174,568,48
98,2023-01-01,92,687,20
98,2023-02-01,222,196,54
98,2023-03-01,99,548,25
98,2023-04-01,220,579,63
98,2023-05-01,49,282,14
98,2023-06-01,302,566,83
98,2023-07-01,160,569,57
98,2023-08-01,123,718,36
98,2023-09-01,146,464,42
98,2023-10-01,17,710,8
98,2023-11-01,118,454,40
99,2023-01-01,159,452,57
99,2023-02-01,173,577,41
99,2023-03-01,58,587,22
99,2023-04-01,165,548,54
100,2023-01-01,62,705,20
100,2023-02-01,43,511,17
100,2023-03-01,109,563,28
100,2023-04-01,118,441,31
100,2023-05-01,175,232,46
100,2023-06-01,216,369,63
100,2023-07-01,162,422,46
100,2023-08-01,147,666,57
100,2023-09-01,39,212,21
100,2023-10-01,124,631,33
100,2023-11-01,91,647,24
100,2023-12-01,87,434,23
100,2024-01-01,118,937,35
100,2024-02-01,40,217,12
100,2024-03-01,76,146,22
101,2023-01-01,87,517,25
101,2023-02-01,195,566,56
101,2023-03-01,134,353,44
101,2023-04-01,141,282,39
101,2023-05-01,138,642,36
101,2023-06-01,126,699,38
101,2023-07-01,113,715,34
101,2023-08-01,86,551,28
101,2023-09-01,107,225,24
102,2023-01-01,144,597,44
102,2023-02-01,193,541,54
102,2023-03-01,126,802,38
102,2023-04-01,188,337,52
102,2023-05-01,66,368,20
102,2023-06-01,62,424,15
102,2023-07-01,168,499,59
102,2023-08-01,181,209,56
102,2023-09-01,187,718,51
102,2023-10-01,61,463,16
102,2023-11-01,61,659,26
102,2023-12-01,182,586,49
102,2024-01-01,31,697,10
102,2024-02-01,149,361,51
102,2024-03-01,0,716,0
102,2024-04-01,209,294,59
102,2024-05-01,101,569,29
102,2024-06-01,162,461,30
102,2024-07-01,110,485,37
102,2024-08-01,134,591,43
103,2023-01-01,98,971,27
103,2023-02-01,80,349,25
103,2023-03-01,168,585,58
103,2023-04-01,52,491,19
103,2023-05-01,131,303,38
103,2023-06-01,131,588,46
103,2023-07-01,0,548,1
103,2023-08-01,8,122,1
104,2023-01-01,189,414,51
104,2023-02-01,103,627,31
104,2023-03-01,16,748,5
104,2023-04-01,148,590,54
104,2023-05-01,94,473,17
104,2023-06-01,101,815,35
104,2023-07-01,267,672,79
104,2023-08-01,154,790,47
104,2023-09-01,189,574,58
104,2023-10-01,161,418,43
104,2023-11-01,217,248,60
104,2023-12-01,150,475,39
104,2024-01-01,79,313,20
104,2024-02-01,158,99,40
104,2024-03-01,110,350,33
104,2024-04-01,86,563,18
104,2024-05-01,195,342,53
104,2024-06-01,119,860,27
104,2024-07-01,186,151,64
104,2024-08-01,34,765,9
105,2023-01-01,5,348,1
105,2023-02-01,210,716,57
105,2023-03-01,146,290,33
105,2023-04-01,108,351,43
105,2023-05-01,158,737,50
105,2023-06-01,190,34,57
105,2023-07-01,128,881,36
105,2023-08-01,95,556,22
105,2023-09-01,111,391,27
105,2023-10-01,116,731,29
105,2023-11-01,193,298,52
105,2023-12-01,94,495,26
105,2024-01-01,81,341,28
105,2024-02-01,49,383,12
105,2024-03-01,87,636,26
105,2024-04-01,43,426,12
105,2024-05-01,107,372,30
105,2024-06-01,157,380,57
105,2024-07-01,57,471,18
105,2024-08-01,104,890,38
106,2023-01-01,94,309,26
106,2023-02-01,34,795,10
106,2023-03-01,106,614,32
106,2023-04-01,133,608,44
106,2023-05-01,123,757,35
106,2023-06-01,141,499,51
106,2023-07-01,61,560,26
106,2023-08-01,232,385,69
106,2023-09-01,9,548,0
106,2023-10-01,126,321,41
106,2023-11-01,149,731,46
106,2023-12-01,32,294,8
106,2024-01-01,119,705,25
106,2024-02-01,88,542,33
106,2024-03-01,103,461,28
106,2024-04-01,154,692,40
106,2024-05-01,136,482,44
106,2024-06-01,151,481,45
106,2024-07-01,173,695,46
106,2024-08-01,55,336,17
107,2023-01-01,51,560,16
107,2023-02-01,140,226,44
107,2023-03-01,193,454,58
107,2023-04-01,131,418,40
108,2023-01-01,7,297,3
108,2023-02-01,134,397,40
109,2023-01-01,167,97,46
109,2023-02-01,89,763,32
109,2023-03-01,106,509,31
109,2023-04-01,127,410,25
109,2023-05-01,212,244,63
109,2023-06-01,108,510,39
109,2023-07-01,75,351,26
109,2023-08-01,167,290,49
110,2023-01-01,75,518,24
111,2023-01-01,20,309,6
111,2023-02-01,110,672,35
111,2023-03-01,0,521,1
111,2023-04-01,0,508,0
111,2023-05-01,194,586,54
111,2023-06-01,0,347,0
111,2023-07-01,182,562,48
111,2023-08-01,0,512,1
111,2023-09-01,71,684,22
111,2023-10-01,25,331,9
112,2023-01-01,121,327,40
113,2023-01-01,141,509,42
113,2023-02-01,166,454,49
113,2023-03-01,85,322,25
113,2023-04-01,156,304,43
114,2023-01-01,162,396,46
114,2023-02-01,89,562,22
114,2023-03-01,192,24,52
114,2023-04-01,123,579,30
114,2023-05-01,188,319,58
115,2023-01-01,91,819,24
115,2023-02-01,197,554,51
115,2023-03-01,138,488,34
115,2023-04-01,194,1182,59
115,2023-05-01,60,521,17
115,2023-06-01,162,564,49
116,2023-01-01,114,761,39
116,2023-02-01,42,458,7
116,2023-03-01,109,399,41
116,2023-04-01,170,543,47
116,2023-05-01,128,420,36
116,2023-06-01,126,187,38
116,2023-07-01,55,389,12
116,2023-08-01,241,463,74
116,2023-09-01,95,255,33
116,2023-10-01,160,652,64
116,2023-11-01,61,554,19
116,2023-12-01,82,462,24
116,2024-01-01,128,472,41
116,2024-02-01,116,869,38
116,2024-03-01,152,563,37
116,2024-04-01,62,524,18
116,2024-05-01,53,391,18
116,2024-06-01,123,322,38
116,2024-07-01,92,513,25
116,2024-08-01,40,688,15
117,2023-01-01,149,177,48
117,2023-02-01,79,597,26
117,2023-03-01,204,523,64
117,2023-04-01,230,676,82
117,2023-05-01,191,647,58
117,2023-06-01,92,422,24
117,2023-07-01,57,794,20
117,2023-08-01,47,434,15
117,2023-09-01,200,297,59
117,2023-10-01,100,336,28
117,2023-11-01,182,725,54
117,2023-12-01,122,508,33
118,2023-01-01,118,458,38
118,2023-02-01,81,889,23
118,2023-03-01,130,610,47
118,2023-04-01,178,529,51
119,2023-01-01,97,349,28
119,2023-02-01,119,138,30
119,2023-03-01,170,720,43
119,2023-04-01,32,425,9
119,2023-05-01,145,505,43
119,2023-06-01,191,208,58
119,2023-07-01,136,925,40
119,2023-08-01,33,549,7
119,2023-09-01,130,879,37
119,2023-10-01,150,214,43
120,2023-01-01,122,469,39
120,2023-02-01,158,426,35
120,2023-03-01,156,470,47
120,2023-04-01,137,725,33
120,2023-05-01,191,396,53
120,2023-06-01,79,354,24
120,2023-07-01,191,465,62
120,2023-08-01,81,802,29
120,2023-09-01,216,305,68
120,2023-10-01,48,419,17
120,2023-11-01,160,689,53
120,2023-12-01,171,511,46
120,2024-01-01,87,494,24
120,2024-02-01,82,89,23
120,2024-03-01,87,580,22
120,2024-04-01,80,783,29
120,2024-05-01,179,317,45
120,2024-06-01,189,637,59
120,2024-07-01,197,454,61
120,2024-08-01,21,244,6
121,2023-01-01,70,728,20
121,2023-02-01,166,494,49
121,2023-03-01,163,288,44
121,2023-04-01,129,286,43
121,2023-05-01,0,774,1
121,2023-06-01,28,239,7
121,2023-07-01,90,528,30
121,2023-08-01,16,433,6
121,2023-09-01,52,664,15
121,2023-10-01,83,447,18
121,2023-11-01,236,467,81
121,2023-12-01,83,534,25
121,2024-01-01,112,496,37
121,2024-02-01,128,600,41
121,2024-03-01,157,502,51
121,2024-04-01,155,416,61
121,2024-05-01,76,644,23
121,2024-06-01,120,749,32
121,2024-07-01,77,532,21
121,2024-08-01,137,706,40
122,2023-01-01,69,324,25
122,2023-02-01,135,469,42
122,2023-03-01,179,441,51
122,2023-04-01,115,464,32
122,2023-05-01,89,430,30
122,2023-06-01,67,399,20
122,2023-07-01,191,629,62
122,2023-08-01,106,765,29
122,2023-09-01,135,438,39
122,2023-10-01,134,307,43
122,2023-11-01,2,256,0
122,2023-12-01,0,375,0
122,2024-01-01,149,581,44
122,2024-02-01,112,0,28
122,2024-03-01,24,732,8
122,2024-04-01,186,369,53
122,2024-05-01,169,389,69
122,2024-06-01,105,478,30
122,2024-07-01,97,487,34
122,2024-08-01,219,191,60
123,2023-01-01,94,365,24
123,2023-02-01,245,201,64
123,2023-03-01,54,677,24
123,2023-04-01,82,471,33
124,2023-01-01,67,575,11
124,2023-02-01,97,449,33
124,2023-03-01,113,333,33
124,2023-04-01,101,451,32
124,2023-05-01,73,164,22
124,2023-06-01,130,566,32
124,2023-07-01,130,830,39
124,2023-08-01,137,257,39
124,2023-09-01,90,740,29
124,2023-10-01,63,175,22
124,2023-11-01,61,732,21
124,2023-12-01,131,521,46
124,2024-01-01,66,373,23
124,2024-02-01,150,504,50
124,2024-03-01,97,921,30
124,2024-04-01,87,460,28
124,2024-05-01,149,685,37
125,2023-01-01,108,750,30
125,2023-02-01,127,610,39
125,2023-03-01,6,485,3
125,2023-04-01,99,435,32
125,2023-05-01,8,588,2
125,2023-06-01,71,284,23
125,2023-07-01,128,490,39
125,2023-08-01,79,365,26
125,2023-09-01,93,422,25
125,2023-10-01,214,731,55
125,2023-11-01,197,774,66
125,2023-12-01,136,438,40
125,2024-01-01,193,585,52
125,2024-02-01,155,494,47
125,2024-03-01,177,359,54
125,2024-04-01,0,653,0
125,2024-05-01,107,655,26
125,2024-06-01,172,287,57
125,2024-07-01,34,478,12
125,2024-08-01,73,676,23
126,2023-01-01,138,637,40
126,2023-02-01,59,651,20
126,2023-03-01,120,346,35
126,2023-04-01,0,443,0
126,2023-05-01,135,643,41
126,2023-06-01,212,550,60
126,2023-07-01,67,587,21
126,2023-08-01,212,554,70
126,2023-09-01,49,193,15
126,2023-10-01,114,854,27
126,2023-11-01,239,33,79
126,2023-12-01,34,689,15
127,2023-01-01,68,620,22
127,2023-02-01,83,788,25
127,2023-03-01,14,363,6
128,2023-01-01,103,944,39
128,2023-02-01,103,645,43
128,2023-03-01,104,277,33
128,2023-04-01,122,694,38
128,2023-05-01,83,569,19
129,2023-01-01,114,838,31
129,2023-02-01,102,611,27
130,2023-01-01,114,725,27
130,2023-02-01,87,138,20
131,2023-01-01,63,9,20
131,2023-02-01,125,503,36
131,2023-03-01,40,441,17
131,2023-04-01,71,211,18
131,2023-05-01,137,810,45
131,2023-06-01,167,745,52
131,2023-07-01,127,750,40
131,2023-08-01,118,362,40
131,2023-09-01,86,232,23
131,2023-10-01,217,864,66
131,2023-11-01,131,709,44
131,2023-12-01,127,410,43
131,2024-01-01,103,0,24
131,2024-02-01,71,324,19
132,2023-01-01,71,566,29
132,2023-02-01,52,532,14
132,2023-03-01,167,226,43
132,2023-04-01,103,415,32
132,2023-05-01,197,289,59
132,2023-06-01,127,641,40
132,2023-07-01,102,394,31
132,2023-08-01,136,713,38
132,2023-09-01,69,627,28
132,2023-10-01,103,248,37
132,2023-11-01,174,673,64
132,2023-12-01,139,581,36
132,2024-01-01,119,394,32
132,2024-02-01,160,448,49
132,2024-03-01,132,371,37
132,2024-04-01,199,413,57
132,2024-05-01,83,571,26
132,2024-06-01,134,468,40
132,2024-07-01,126,413,45
132,2024-08-01,56,645,11
133,2023-01-01,0,488,0
133,2023-02-01,98,770,30
133,2023-03-01,123,498,34
133,2023-04-01,169,724,56
133,2023-05-01,159,874,49
134,2023-01-01,244,835,65
134,2023-02-01,95,444,31
134,2023-03-01,251,417,77
134,2023-04-01,96,586,33
134,2023-05-01,94,556,35
134,2023-06-01,94,463,31
134,2023-07-01,195,708,49
134,2023-08-01,136,561,46
135,2023-01-01,126,624,41
135,2023-02-01,137,434,47
135,2023-03-01,77,496,23
135,2023-04-01,168,599,56
135,2023-05-01,179,674,42
135,2023-06-01,108,649,38
135,2023-07-01,140,296,42
135,2023-08-01,83,695,30
135,2023-09-01,131,487,32
135,2023-10-01,206,757,61
135,2023-11-01,222,462,65
135,2023-12-01,5,315,1
135,2024-01-01,140,338,38
135,2024-02-01,105,618,34
135,2024-03-01,176,679,52
135,2024-04-01,171,534,45
135,2024-05-01,31,562,11
135,2024-06-01,62,341,26
135,2024-07-01,145,961,48
135,2024-08-01,207,580,56
136,2023-01-01,70,266,30
136,2023-02-01,197,732,57
136,2023-03-01,202,500,64
136,2023-04-01,79,538,25
136,2023-05-01,121,912,26
136,2023-06-01,189,397,53
136,2023-07-01,76,482,22
136,2023-08-01,122,609,34
136,2023-09-01,131,217,36
136,2023-10-01,91,57,31
136,2023-11-01,218,364,60
136,2023-12-01,122,499,27
136,2024-01-01,33,426,7
136,2024-02-01,18,490,1
136,2024-03-01,155,344,54
136,2024-04-01,113,705,36
136,2024-05-01,67,636,13
136,2024-06-01,193,588,53
136,2024-07-01,15,549,7
136,2024-08-01,139,317,47
137,2023-01-01,99,587,35
137,2023-02-01,91,491,27
137,2023-03-01,227,587,60
137,2023-04-01,9,576,3
137,2023-05-01,108,516,21
138,2023-01-01,95,7,22
138,2023-02-01,183,1042,64
138,2023-03-01,113,125,37
138,2023-04-01,71,563,22
138,2023-05-01,217,593,69
138,2023-06-01,80,232,29
138,2023-07-01,111,618,30
138,2023-08-01,90,578,31
138,2023-09-01,56,339,18
139,2023-01-01,84,299,29
139,2023-02-01,90,296,23
139,2023-03-01,154,454,47
140,2023-01-01,170,588,56
140,2023-02-01,0,659,0
140,2023-03-01,35,673,9
140,2023-04-01,142,458,51
140,2023-05-01,151,571,40
140,2023-06-01,35,183,10
140,2023-07-01,158,698,49
140,2023-08-01,181,734,57
141,2023-01-01,46,377,17
141,2023-02-01,126,487,42
141,2023-03-01,21,579,8
141,2023-04-01,169,869,46
142,2023-01-01,146,618,48
143,2023-01-01,121,842,31
144,2023-01-01,132,429,43
144,2023-02-01,110,623,38
144,2023-03-01,16,309,5
144,2023-04-01,35,564,6
144,2023-05-01,73,644,16
144,2023-06-01,26,465,9
144,2023-07-01,107,575,24
144,2023-08-01,56,442,16
144,2023-09-01,20,308,8
144,2023-10-01,211,524,61
144,2023-11-01,201,892,67
144,2023-12-01,0,716,0
144,2024-01-01,140,889,48
144,2024-02-01,130,660,37
144,2024-03-01,174,757,44
144,2024-04-01,123,557,36
144,2024-05-01,112,613,31
144,2024-06-01,183,212,53
144,2024-07-01,126,746,34
144,2024-08-01,132,244,45
145,2023-01-01,144,382,51
145,2023-02-01,26,334,10
145,2023-03-01,222,534,61
146,2023-01-01,248,828,65
147,2023-01-01,218,719,69
147,2023-02-01,265,0,79
147,2023-03-01,51,430,19
147,2023-04-01,146,407,38
147,2023-05-01,82,634,23
147,2023-06-01,152,0,54
147,2023-07-01,162,341,48
148,2023-01-01,33,523,13
148,2023-02-01,92,260,24
148,2023-03-01,169,493,53
148,2023-04-01,159,463,54
149,2023-01-01,84,229,23
149,2023-02-01,124,456,40
149,2023-03-01,165,396,48
149,2023-04-01,96,466,22
150,2023-01-01,120,546,38
150,2023-02-01,127,353,34
150,2023-03-01,214,154,66
150,2023-04-01,159,337,48
150,2023-05-01,27,601,8
150,2023-06-01,130,418,31
150,2023-07-01,46,237,11
150,2023-08-01,146,795,43
150,2023-09-01,34,754,10
150,2023-10-01,142,91,37
151,2023-01-01,218,541,69
151,2023-02-01,120,151,30
151,2023-03-01,159,478,44
151,2023-04-01,57,385,24
151,2023-05-01,25,299,6
151,2023-06-01,96,404,28
151,2023-07-01,228,761,64
151,2023-08-01,98,685,25
151,2023-09-01,199,497,53
151,2023-10-01,297,237,99
151,2023-11-01,33,683,9
151,2023-12-01,102,714,33
152,2023-01-01,99,554,40
152,2023-02-01,90,336,37
152,2023-03-01,192,710,50
152,2023-04-01,135,701,44
152,2023-05-01,146,453,48
152,2023-06-01,86,122,31
152,2023-07-01,200,636,72
153,2023-01-01,79,601,26
153,2023-02-01,181,665,58
153,2023-03-01,77,684,25
153,2023-04-01,128,946,36
153,2023-05-01,79,564,17
153,2023-06-01,106,241,30
153,2023-07-01,228,530,66
154,2023-01-01,140,512,32
155,2023-01-01,107,93,27
155,2023-02-01,153,577,46
155,2023-03-01,157,408,50
155,2023-04-01,142,158,47
155,2023-05-01,110,286,30
155,2023-06-01,225,717,79
155,2023-07-01,177,658,49
155,2023-08-01,151,692,45
155,2023-09-01,135,36,39
155,2023-10-01,96,544,31
155,2023-11-01,135,355,40
155,2023-12-01,161,942,46
155,2024-01-01,93,443,31
155,2024-02-01,157,292,39
155,2024-03-01,30,294,11
155,2024-04-01,106,347,33
155,2024-05-01,134,684,43
155,2024-06-01,122,606,41
155,2024-07-01,156,391,39
155,2024-08-01,128,95,38
156,2023-01-01,149,131,34
156,2023-02-01,141,413,54
156,2023-03-01,118,830,42
156,2023-04-01,143,540,33
156,2023-05-01,81,883,30
157,2023-01-01,212,364,69
157,2023-02-01,103,313,29
157,2023-03-01,130,753,41
157,2023-04-01,195,580,60
158,2023-01-01,106,214,23
158,2023-02-01,110,590,36
158,2023-03-01,127,622,38
158,2023-04-01,181,573,54
158,2023-05-01,108,99,36
158,2023-06-01,97,457,21
158,2023-07-01,86,676,33
158,2023-08-01,150,463,44
158,2023-09-01,131,345,41
159,2023-01-01,114,175,34
159,2023-02-01,171,753,60
159,2023-03-01,96,276,28
160,2023-01-01,17,906,5
161,2023-01-01,175,503,55
162,2023-01-01,117,223,35
163,2023-01-01,153,268,42
163,2023-02-01,126,245,39
163,2023-03-01,114,429,33
163,2023-04-01,33,619,11
163,2023-05-01,236,400,74
163,2023-06-01,146,266,30
163,2023-07-01,205,352,62
163,2023-08-01,170,481,51
163,2023-09-01,189,182,52
163,2023-10-01,102,730,34
163,2023-11-01,33,495,12
163,2023-12-01,0,252,0
163,2024-01-01,93,589,25
163,2024-02-01,99,650,29
163,2024-03-01,111,339,36
163,2024-04-01,195,540,50
164,2023-01-01,183,560,53
164,2023-02-01,69,904,20
164,2023-03-01,57,462,17
164,2023-04-01,103,423,28
164,2023-05-01,56,690,10
164,2023-06-01,281,711,94
164,2023-07-01,216,525,63
164,2023-08-01,161,137,40
164,2023-09-01,154,570,49
164,2023-10-01,117,280,32
165,2023-01-01,133,615,43
165,2023-02-01,146,0,40
166,2023-01-01,107,240,32
166,2023-02-01,215,691,64
166,2023-03-01,0,515,1
166,2023-04-01,66,187,22
166,2023-05-01,175,602,49
167,2023-01-01,85,439,25
168,2023-01-01,0,317,0
169,2023-01-01,54,722,22
169,2023-02-01,138,557,46
170,2023-01-01,101,465,18
170,2023-02-01,194,370,54
170,2023-03-01,162,346,45
170,2023-04-01,120,451,35
170,2023-05-01,0,582,0
170,2023-06-01,139,780,35
170,2023-07-01,83,774,26
170,2023-08-01,108,420,36
170,2023-09-01,0,352,0
170,2023-10-01,131,350,42
170,2023-11-01,17,737,3
170,2023-12-01,162,523,50
171,2023-01-01,156,426,42
171,2023-02-01,83,642,24
171,2023-03-01,82,245,22
172,2023-01-01,66,642,16
172,2023-02-01,269,780,84
172,2023-03-01,65,604,18
172,2023-04-01,137,511,47
172,2023-05-01,138,678,44
172,2023-06-01,11,348,4
172,2023-07-01,81,442,25
172,2023-08-01,221,530,61
172,2023-09-01,33,366,9
172,2023-10-01,110,546,33
172,2023-11-01,60,560,9
172,2023-12-01,155,376,49
172,2024-01-01,128,404,44
172,2024-02-01,98,590,23
172,2024-03-01,68,623,20
172,2024-04-01,85,390,25
173,2023-01-01,42,211,14
173,2023-02-01,246,625,74
173,2023-03-01,233,679,58
173,2023-04-01,169,407,43
173,2023-05-01,152,220,52
173,2023-06-01,138,566,40
173,2023-07-01,0,588,0
173,2023-08-01,100,517,33
173,2023-09-01,180,391,52
173,2023-10-01,204,438,65
173,2023-11-01,156,629,56
173,2023-12-01,139,545,39
173,2024-01-01,0,714,0
173,2024-02-01,177,609,49
173,2024-03-01,33,597,10
173,2024-04-01,65,388,16
173,2024-05-01,99,205,32
173,2024-06-01,119,467,31
173,2024-07-01,83,365,33
173,2024-08-01,243,574,67
174,2023-01-01,30,212,11
174,2023-02-01,98,253,31
174,2023-03-01,142,472,37
174,2023-04-01,109,458,29
174,2023-05-01,69,520,19
174,2023-06-01,113,462,32
174,2023-07-01,89,201,37
174,2023-08-01,156,567,49
174,2023-09-01,139,300,41
174,2023-10-01,161,658,46
174,2023-11-01,84,396,27
174,2023-12-01,126,654,42
174,2024-01-01,163,497,41
174,2024-02-01,75,678,29
174,2024-03-01,92,411,25
174,2024-04-01,120,536,26
174,2024-05-01,134,84,31
174,2024-06-01,121,406,34
174,2024-07-01,112,615,43
174,2024-08-01,177,393,48
175,2023-01-01,88,498,24
175,2023-02-01,107,518,39
175,2023-03-01,127,339,46
175,2023-04-01,131,409,39
175,2023-05-01,135,529,36
175,2023-06-01,196,453,69
175,2023-07-01,130,592,48
175,2023-08-01,89,666,25
175,2023-09-01,161,73,43
175,2023-10-01,112,349,30
175,2023-11-01,104,551,35
176,2023-01-01,122,683,38
176,2023-02-01,188,86,51
176,2023-03-01,55,441,20
176,2023-04-01,150,556,39
176,2023-05-01,114,563,36
176,2023-06-01,121,767,43
176,2023-07-01,138,372,57
177,2023-01-01,129,465,39
177,2023-02-01,52,363,16
177,2023-03-01,34,619,9
177,2023-04-01,101,604,36
177,2023-05-01,170,612,44
177,2023-06-01,162,573,45
177,2023-07-01,167,920,57
177,2023-08-01,0,274,1
177,2023-09-01,154,212,52
177,2023-10-01,143,323,48
177,2023-11-01,147,825,44
177,2023-12-01,103,563,27
177,2024-01-01,90,219,27
177,2024-02-01,194,220,56
177,2024-03-01,195,496,61
177,2024-04-01,117,484,42
177,2024-05-01,168,322,55
177,2024-06-01,123,274,42
177,2024-07-01,13,506,2
177,2024-08-01,18,569,5
178,2023-01-01,129,302,36
178,2023-02-01,177,499,57
178,2023-03-01,124,291,41
178,2023-04-01,167,836,49
178,2023-05-01,86,710,22
178,2023-06-01,108,736,31
178,2023-07-01,122,541,32
178,2023-08-01,183,873,66
178,2023-09-01,197,904,55
178,2023-10-01,72,251,16
178,2023-11-01,81,600,20
178,2023-12-01,11,675,2
178,2024-01-01,205,590,63
178,2024-02-01,76,426,24
178,2024-03-01,141,316,39
178,2024-04-01,37,227,8
178,2024-05-01,134,446,37
178,2024-06-01,120,317,41
178,2024-07-01,52,564,15
178,2024-08-01,203,564,53
179,2023-01-01,174,661,56
179,2023-02-01,120,397,34
179,2023-03-01,173,443,55
179,2023-04-01,209,324,61
179,2023-05-01,77,542,22
179,2023-06-01,79,495,18
179,2023-07-01,62,488,15
179,2023-08-01,127,663,29
179,2023-09-01,153,385,49
179,2023-10-01,59,748,24
179,2023-11-01,103,338,30
179,2023-12-01,118,149,29
179,2024-01-01,155,647,39
180,2023-01-01,183,247,39
180,2023-02-01,35,665,14
181,2023-01-01,80,897,19
181,2023-02-01,225,640,59
181,2023-03-01,100,661,27
181,2023-04-01,112,875,39
181,2023-05-01,111,806,34
181,2023-06-01,163,864,45
181,2023-07-01,209,609,62
181,2023-08-01,197,559,61
181,2023-09-01,154,796,48
181,2023-10-01,128,588,41
181,2023-11-01,22,699,4
181,2023-12-01,178,787,56
181,2024-01-01,287,418,88
181,2024-02-01,118,268,36
181,2024-03-01,250,203,67
182,2023-01-01,114,358,39
182,2023-02-01,132,755,43
182,2023-03-01,55,381,16
182,2023-04-01,238,240,77
182,2023-05-01,95,403,26
182,2023-06-01,109,802,31
182,2023-07-01,67,696,23
182,2023-08-01,158,603,41
182,2023-09-01,163,375,46
182,2023-10-01,91,361,31
182,2023-11-01,68,573,18
182,2023-12-01,127,529,37
182,2024-01-01,21,707,5
182,2024-02-01,172,450,49
182,2024-03-01,158,534,46
182,2024-04-01,95,572,36
182,2024-05-01,145,309,42
182,2024-06-01,148,684,34
182,2024-07-01,150,304,42
182,2024-08-01,30,680,16
183,2023-01-01,153,564,30
183,2023-02-01,100,511,26
183,2023-03-01,181,364,46
183,2023-04-01,55,355,19
183,2023-05-01,194,755,51
183,2023-06-01,78,214,19
183,2023-07-01,22,729,7
183,2023-08-01,130,226,39
183,2023-09-01,209,326,51
183,2023-10-01,224,504,71
183,2023-11-01,109,69,25
183,2023-12-01,188,59,66
183,2024-01-01,51,270,14
184,2023-01-01,198,325,69
185,2023-01-01,112,485,27
185,2023-02-01,0,750,0
185,2023-03-01,88,391,31
185,2023-04-01,0,749,0
185,2023-05-01,209,150,48
185,2023-06-01,119,389,42
185,2023-07-01,191,286,66
185,2023-08-01,64,799,16
185,2023-09-01,58,464,23
185,2023-10-01,193,128,48
185,2023-11-01,109,548,24
185,2023-12-01,48,250,15
185,2024-01-01,128,469,32
185,2024-02-01,162,99,41
185,2024-03-01,175,394,63
186,2023-01-01,79,611,26
186,2023-02-01,192,322,56
186,2023-03-01,30,513,8
186,2023-04-01,173,755,67
186,2023-05-01,81,419,24
186,2023-06-01,66,727,17
186,2023-07-01,129,800,26
186,2023-08-01,104,816,24
186,2023-09-01,123,418,35
187,2023-01-01,85,256,28
188,2023-01-01,94,592,31
188,2023-02-01,149,538,48
188,2023-03-01,127,928,32
188,2023-04-01,139,244,43
188,2023-05-01,103,500,30
188,2023-06-01,16,775,3
188,2023-07-01,54,149,9
188,2023-08-01,81,917,26
188,2023-09-01,204,14,65
188,2023-10-01,44,554,6
188,2023-11-01,211,868,51
188,2023-12-01,223,403,60
188,2024-01-01,0,309,1
188,2024-02-01,46,622,14
188,2024-03-01,75,306,20
188,2024-04-01,161,534,45
188,2024-05-01,127,536,47
188,2024-06-01,116,698,32
188,2024-07-01,111,277,36
188,2024-08-01,120,193,40
189,2023-01-01,91,1012,27
189,2023-02-01,136,597,33
189,2023-03-01,25,562,8
189,2023-04-01,0,1026,1
189,2023-05-01,107,223,37
189,2023-06-01,147,365,36
189,2023-07-01,259,532,82
189,2023-08-01,85,414,33
189,2023-09-01,115,486,36
190,2023-01-01,122,544,38
190,2023-02-01,171,251,44
190,2023-03-01,66,338,17
190,2023-04-01,83,803,24
