ticket_id,customer_id,opened_at,closed_at,priority
1528,796,2023-12-07 02:00:00,2023-12-07 06:40:38.374369,Medium
1529,796,2024-01-17 16:00:00,2024-01-17 23:10:46.761197,Low
1530,797,2023-03-02 16:00:00,2023-03-03 08:08:45.032986,High
1531,797,2023-09-26 14:00:00,2023-09-27 02:38:41.577830,Low
1532,797,2024-03-08 06:00:00,2024-03-08 12:29:11.920939,Low
1533,797,2024-05-08 16:00:00,2024-05-09 06:55:11.594218,Medium
1534,799,2023-03-19 09:00:00,2023-03-19 09:48:21.746607,Medium
1535,802,2023-01-13 12:00:00,2023-01-14 01:29:36.461373,Medium
1536,802,2023-06-19 11:00:00,2023-06-19 21:23:32.156898,Medium
1537,803,2023-01-28 18:00:00,2023-01-29 06:42:48.908841,High
1538,803,2023-03-09 03:00:00,2023-03-10 10:16:47.688034,Low
1539,803,2023-12-23 20:00:00,2023-12-25 23:02:08.974610,Low
1540,805,2023-01-28 15:00:00,2023-01-28 23:57:01.155897,Medium
1541,806,2023-02-06 01:00:00,2023-02-06 05:12:43.174120,Medium
1542,806,2023-04-15 12:00:00,2023-04-15 21:47:31.577655,Low
1543,807,2023-08-08 02:00:00,2023-08-08 16:26:23.105854,Medium
1544,807,2023-11-04 23:00:00,2023-11-06 09:41:18.781182,Low
1545,807,2024-01-21 00:00:00,2024-01-21 13:59:29.386589,Medium
1546,807,2024-02-14 11:00:00,2024-02-16 11:44:10.284991,Medium
1547,807,2024-04-27 11:00:00,2024-04-27 19:47:40.532726,Medium
1548,808,2023-03-13 17:00:00,2023-03-13 23:40:54.763759,Low
1549,808,2023-04-02 23:00:00,2023-04-03 14:01:08.786529,Medium
1550,811,2023-01-18 21:00:00,2023-01-20 23:57:57.683299,Medium
1551,812,2023-02-01 03:00:00,2023-02-01 04:29:16.392330,Low
1552,813,2023-04-07 08:00:00,2023-04-08 02:43:34.428220,Low
1553,813,2024-01-15 19:00:00,2024-01-15 21:26:26.256239,Medium
1554,814,2023-01-27 06:00:00,2023-01-27 13:58:33.376054,Medium
1555,814,2023-02-07 10:00:00,2023-02-07 13:17:55.146760,Medium
1556,814,2023-08-02 23:00:00,2023-08-03 00:21:50.879155,Low
1557,814,2023-08-10 07:00:00,2023-08-10 12:12:56.367427,Medium
1558,815,2023-01-27 22:00:00,2023-01-27 23:03:24.644343,Low
1559,815,2023-02-05 16:00:00,2023-02-06 00:07:18.494645,Medium
1560,816,2023-09-26 23:00:00,2023-09-27 10:52:03.287275,Medium
1561,816,2023-11-22 19:00:00,2023-11-23 14:54:44.396201,Medium
1562,816,2024-08-18 08:00:00,2024-08-18 10:46:49.035890,Medium
1563,817,2024-01-02 18:00:00,2024-01-03 04:44:24.926943,Low
1564,819,2023-01-05 02:00:00,2023-01-05 06:47:41.492462,Low
1565,819,2023-03-15 20:00:00,2023-03-17 02:33:04.909816,Low
1566,820,2023-01-24 01:00:00,2023-01-24 04:05:52.836878,Medium
1567,820,2023-03-15 10:00:00,2023-03-15 13:20:21.322881,Low
1568,823,2023-05-13 12:00:00,2023-05-13 17:22:05.475051,Low
1569,823,2023-06-16 13:00:00,2023-06-19 09:24:15.512088,Medium
1570,823,2023-06-12 20:00:00,2023-06-12 20:32:18.218577,Low
1571,824,2023-09-11 21:00:00,2023-09-12 11:03:29.078215,Medium
1572,824,2024-02-23 17:00:00,2024-02-24 15:55:09.002212,Low
1573,824,2024-03-09 03:00:00,2024-03-10 03:29:53.544056,Low
1574,825,2023-02-28 10:00:00,2023-02-28 18:31:07.895947,Low
1575,825,2023-07-22 23:00:00,2023-07-24 13:53:18.458592,Low
1576,825,2024-04-03 22:00:00,2024-04-04 04:39:29.468618,Medium
1577,826,2023-08-12 19:00:00,2023-08-13 13:49:10.627173,Low
1578,826,2023-08-20 22:00:00,2023-08-22 11:15:41.516313,Low
1579,826,2023-09-05 18:00:00,2023-09-05 18:50:46.006301,Low
1580,826,2023-12-19 23:00:00,2023-12-20 12:37:38.773155,Low
1581,827,2023-02-10 08:00:00,2023-02-12 05:35:54.577851,Low
1582,827,2023-07-07 03:00:00,2023-07-07 13:19:35.414559,Low
1583,830,2023-01-07 12:00:00,2023-01-07 21:58:45.438437,Low
1584,830,2023-01-17 09:00:00,2023-01-17 21:11:45.661481,Low
1585,830,2023-04-03 02:00:00,2023-04-03 09:09:47.363918,Low
1586,830,2023-06-01 11:00:00,2023-06-02 12:10:48.111280,High
1587,831,2023-02-10 17:00:00,2023-02-11 07:21:28.384054,Medium
1588,831,2023-02-19 20:00:00,2023-02-20 14:52:08.324996,Medium
1589,831,2023-04-01 21:00:00,2023-04-02 22:32:40.112346,Low
1590,831,2023-06-23 17:00:00,2023-06-25 02:17:57.376832,High
1591,832,2023-04-02 17:00:00,2023-04-03 00:54:55.654831,Low
1592,832,2023-07-26 04:00:00,2023-07-26 16:31:30.642201,Low
1593,832,2023-09-16 09:00:00,2023-09-17 16:12:05.752410,High
1594,833,2023-11-02 03:00:00,2023-11-02 22:08:20.610685,Low
1595,834,2023-01-19 21:00:00,2023-01-20 09:44:03.090777,Low
1596,834,2023-01-19 00:00:00,2023-01-19 23:12:21.925165,Low
1597,834,2023-03-05 03:00:00,2023-03-05 07:15:49.640162,Low
1598,836,2023-02-27 22:00:00,2023-02-28 07:15:14.177414,Medium
1599,836,2023-03-17 07:00:00,2023-03-17 23:08:35.286375,Low
1600,836,2023-07-23 23:00:00,2023-07-25 19:04:15.215579,Medium
1601,837,2023-02-27 03:00:00,2023-02-28 14:20:58.676564,Low
1602,837,2023-04-11 14:00:00,2023-04-11 21:35:38.402747,Medium
1603,837,2023-06-02 06:00:00,2023-06-02 21:53:23.093076,Low
1604,838,2023-02-20 05:00:00,2023-02-21 09:35:44.560122,Low
1605,838,2023-08-11 12:00:00,2023-08-12 02:51:42.713859,Low
1606,838,2023-09-22 03:00:00,2023-09-22 04:47:30.036346,Low
1607,839,2023-05-03 07:00:00,2023-05-03 12:20:22.679179,Low
1608,839,2023-08-08 15:00:00,2023-08-08 18:18:26.428935,Low
1609,839,2023-09-28 13:00:00,2023-09-29 17:13:36.975706,Medium
1610,839,2023-12-19 08:00:00,2023-12-20 21:57:31.755189,Medium
1611,839,2024-03-15 15:00:00,2024-03-16 07:06:24.955119,Medium
1612,840,2023-03-12 07:00:00,2023-03-12 16:45:25.509549,Medium
1613,840,2023-04-17 04:00:00,2023-04-17 12:02:20.329010,Low
1614,841,2023-06-28 07:00:00,2023-06-28 07:30:00.000000,Low
1615,842,2024-02-12 19:00:00,2024-02-13 23:16:50.907216,Medium
1616,843,2023-06-07 07:00:00,2023-06-07 09:13:46.183074,Medium
1617,843,2023-07-07 02:00:00,2023-07-08 15:42:46.805753,Low
1618,843,2023-08-11 16:00:00,2023-08-11 17:35:11.916169,High
1619,843,2023-10-06 20:00:00,2023-10-07 06:40:02.435903,Medium
1620,843,2023-10-22 18:00:00,2023-10-23 01:32:43.069898,Low
1621,844,2023-10-20 19:00:00,2023-10-22 03:14:17.473744,Medium
1622,844,2023-10-26 06:00:00,2023-10-27 05:40:05.514138,Medium
1623,844,2023-12-01 15:00:00,2023-12-02 01:17:33.765552,Medium
1624,844,2023-12-01 10:00:00,2023-12-03 19:02:13.788611,Low
1625,845,2023-04-07 22:00:00,2023-04-08 00:23:55.250756,Medium
1626,846,2023-02-22 10:00:00,2023-02-22 21:42:40.236918,High
1627,846,2023-05-14 12:00:00,2023-05-15 15:12:31.065961,Low
1628,846,2023-06-09 23:00:00,2023-06-10 17:26:20.592966,Low
1629,847,2023-03-25 09:00:00,2023-03-26 00:07:35.977486,Low
1630,847,2023-07-05 01:00:00,2023-07-05 04:25:24.133243,High
1631,847,2023-08-26 21:00:00,2023-08-27 02:59:02.332326,High
1632,847,2023-10-15 03:00:00,2023-10-15 10:05:34.399881,High
1633,850,2023-01-09 23:00:00,2023-01-11 09:56:06.199111,Low
1634,850,2023-03-22 01:00:00,2023-03-22 05:06:47.625189,Low
1635,850,2023-05-09 02:00:00,2023-05-09 04:25:44.355163,Medium
1636,850,2023-06-06 14:00:00,2023-06-07 12:15:07.322237,Low
1637,851,2023-09-16 13:00:00,2023-09-20 21:02:17.287476,Low
1638,852,2023-01-25 18:00:00,2023-01-26 04:04:07.234060,Low
1639,853,2023-06-13 10:00:00,2023-06-16 08:11:44.238898,Low
1640,853,2023-09-22 08:00:00,2023-09-22 18:57:28.146992,Low
1641,854,2023-02-24 02:00:00,2023-02-25 09:21:30.860446,Low
1642,855,2023-04-12 03:00:00,2023-04-12 23:11:31.511671,Low
1643,857,2023-01-13 23:00:00,2023-01-15 04:24:08.934043,Medium
1644,857,2023-03-01 23:00:00,2023-03-02 21:12:20.020365,Medium
1645,857,2023-04-15 00:00:00,2023-04-15 06:01:18.064914,Medium
1646,857,2023-05-15 09:00:00,2023-05-15 23:04:10.437424,Low
1647,857,2023-09-11 08:00:00,2023-09-11 17:35:59.628944,Low
1648,857,2023-09-10 19:00:00,2023-09-14 07:31:04.568077,Low
1649,858,2023-02-09 23:00:00,2023-02-10 10:16:46.929886,Medium
1650,859,2023-07-24 01:00:00,2023-07-25 05:58:22.525598,Low
1651,859,2023-10-25 16:00:00,2023-10-25 22:02:26.684195,Medium
1652,861,2023-08-25 11:00:00,2023-08-25 23:39:06.089596,Low
1653,861,2024-02-15 00:00:00,2024-02-15 11:35:48.398169,Low
1654,862,2023-02-14 07:00:00,2023-02-14 23:46:34.597691,Low
1655,864,2023-03-11 02:00:00,2023-03-11 17:00:32.313716,Medium
1656,864,2023-06-27 22:00:00,2023-06-30 01:50:14.364486,Medium
1657,865,2023-01-10 23:00:00,2023-01-11 07:00:43.046846,Medium
1658,865,2023-02-14 19:00:00,2023-02-14 19:30:00.000000,Medium
1659,865,2023-11-12 16:00:00,2023-11-15 01:24:10.734139,Low
1660,868,2023-06-27 05:00:00,2023-06-28 06:06:26.649152,Medium
1661,868,2023-06-27 17:00:00,2023-06-28 01:55:28.463028,High
1662,868,2023-07-08 09:00:00,2023-07-09 12:31:45.790345,Low
1663,868,2024-04-04 11:00:00,2024-04-05 00:42:38.991171,Low
1664,869,2023-02-17 02:00:00,2023-02-17 16:56:32.088185,High
1665,870,2023-09-05 18:00:00,2023-09-07 13:29:18.255392,Low
1666,870,2024-06-18 16:00:00,2024-06-19 17:47:11.049587,Low
1667,871,2023-03-01 03:00:00,2023-03-01 04:42:05.605327,High
1668,871,2023-04-09 03:00:00,2023-04-09 18:44:14.674918,Medium
1669,871,2023-11-24 07:00:00,2023-11-24 17:21:21.451591,Low
1670,871,2024-02-05 00:00:00,2024-02-05 09:17:51.531845,High
1671,871,2024-08-23 13:00:00,2024-08-23 22:34:28.996963,Low
1672,872,2023-01-14 17:00:00,2023-01-15 02:24:30.608666,Low
1673,872,2023-03-06 14:00:00,2023-03-06 22:29:31.229777,Low
1674,872,2023-08-08 13:00:00,2023-08-09 09:39:24.022511,Medium
1675,872,2024-01-22 17:00:00,2024-01-23 23:58:13.300519,Low
1676,872,2024-02-27 08:00:00,2024-02-28 11:18:34.929057,Low
1677,874,2023-01-27 08:00:00,2023-01-27 18:30:38.478065,High
1678,874,2023-11-12 13:00:00,2023-11-14 23:28:32.302940,Low
1679,874,2024-06-11 04:00:00,2024-06-11 07:30:05.946480,Medium
1680,874,2024-06-15 20:00:00,2024-06-15 20:30:00.000000,High
1681,876,2023-05-19 14:00:00,2023-05-20 00:32:33.421425,Medium
1682,876,2023-07-12 17:00:00,2023-07-12 22:17:41.547411,High
1683,876,2023-10-07 00:00:00,2023-10-07 06:13:48.349476,Medium
1684,876,2023-10-02 22:00:00,2023-10-03 14:17:19.338635,Medium
1685,876,2023-11-02 16:00:00,2023-11-02 21:47:40.030382,Low
1686,876,2024-01-27 06:00:00,2024-01-27 06:30:00.000000,Low
1687,876,2024-02-10 14:00:00,2024-02-11 06:02:45.187838,Low
1688,876,2024-02-16 23:00:00,2024-02-17 01:39:38.878065,High
1689,876,2024-03-27 22:00:00,2024-03-28 03:46:39.120683,Low
1690,877,2023-02-08 14:00:00,2023-02-08 18:21:38.401358,High
1691,879,2023-04-19 19:00:00,2023-04-21 05:45:01.147149,High
1692,879,2023-06-21 05:00:00,2023-06-21 09:29:29.222042,Medium
1693,879,2023-07-02 20:00:00,2023-07-02 20:30:00.000000,Low
1694,879,2024-02-16 09:00:00,2024-02-19 04:31:19.103815,Low
1695,881,2023-04-15 08:00:00,2023-04-15 22:24:07.609091,Low
1696,881,2023-07-23 21:00:00,2023-07-25 11:52:50.569608,Medium
1697,881,2023-12-04 13:00:00,2023-12-05 06:34:54.796096,Low
1698,881,2024-05-06 20:00:00,2024-05-07 06:02:57.190757,High
1699,881,2024-08-13 06:00:00,2024-08-14 04:06:17.755856,Low
1700,882,2023-01-07 19:00:00,2023-01-09 00:59:12.780359,Medium
1701,883,2023-07-07 16:00:00,2023-07-08 02:21:40.967216,Low
1702,884,2023-06-03 11:00:00,2023-06-04 07:58:20.168836,Medium
1703,884,2023-12-09 18:00:00,2023-12-10 01:00:59.142361,Low
1704,884,2024-01-14 04:00:00,2024-01-14 09:08:21.857792,Low
1705,884,2024-02-22 02:00:00,2024-02-22 22:32:19.789652,Low
1706,886,2023-01-23 13:00:00,2023-01-25 03:22:04.190741,Medium
1707,886,2023-07-17 22:00:00,2023-07-17 23:57:04.954306,Low
1708,886,2023-08-22 13:00:00,2023-08-22 23:59:06.939177,Low
1709,886,2024-01-04 17:00:00,2024-01-05 00:10:27.802939,Low
1710,886,2024-03-10 11:00:00,2024-03-10 12:43:53.185213,Low
1711,887,2023-01-16 01:00:00,2023-01-17 04:17:43.652440,Low
1712,887,2023-05-20 07:00:00,2023-05-20 10:14:14.143048,Medium
1713,888,2023-04-05 10:00:00,2023-04-05 10:30:00.000000,Medium
1714,888,2023-09-11 23:00:00,2023-09-12 20:23:19.201430,Medium
1715,889,2023-02-14 07:00:00,2023-02-14 07:32:44.503187,Low
1716,889,2023-03-28 09:00:00,2023-03-28 14:53:47.846931,Low
1717,889,2023-05-03 07:00:00,2023-05-03 15:42:00.047701,Medium
1718,890,2023-01-23 20:00:00,2023-01-24 00:58:58.555829,Low
1719,891,2023-03-21 04:00:00,2023-03-21 22:19:58.170274,Low
1720,891,2023-06-20 10:00:00,2023-06-25 14:54:42.406009,Low
1721,893,2023-01-14 21:00:00,2023-01-14 21:50:07.249796,Medium
1722,894,2023-01-10 20:00:00,2023-01-14 21:44:44.051748,Medium
1723,894,2023-02-16 17:00:00,2023-02-16 22:25:39.303791,Medium
1724,894,2023-03-17 15:00:00,2023-03-18 15:17:35.617929,Low
1725,895,2023-01-10 14:00:00,2023-01-12 02:23:26.452515,Medium
1726,895,2023-07-01 06:00:00,2023-07-02 10:22:02.513558,Low
1727,895,2023-08-02 04:00:00,2023-08-02 10:01:36.514158,Medium
1728,895,2023-08-08 13:00:00,2023-08-08 15:49:07.018537,Medium
1729,895,2023-09-11 05:00:00,2023-09-12 05:15:50.664657,Medium
1730,895,2024-02-11 03:00:00,2024-02-11 18:50:19.169593,High
1731,896,2023-01-07 04:00:00,2023-01-07 13:18:28.975842,Low
1732,897,2023-02-12 05:00:00,2023-02-13 14:01:39.585394,Low
1733,897,2023-05-01 17:00:00,2023-05-01 19:42:13.960645,Low
1734,898,2023-03-28 14:00:00,2023-03-28 19:52:20.460856,Low
1735,898,2023-10-15 04:00:00,2023-10-15 14:56:46.254484,Medium
1736,898,2023-11-28 13:00:00,2023-11-29 15:32:07.811481,Low
1737,900,2023-01-06 04:00:00,2023-01-07 19:20:05.040053,Medium
1738,900,2023-01-05 16:00:00,2023-01-06 22:31:48.264455,Medium
1739,900,2023-03-05 20:00:00,2023-03-06 07:30:16.954879,Low
1740,900,2023-04-25 05:00:00,2023-04-25 16:26:20.630733,Low
1741,900,2023-07-07 12:00:00,2023-07-08 11:22:44.092980,High
1742,900,2023-10-06 11:00:00,2023-10-07 02:56:54.100002,Low
1743,900,2023-10-01 23:00:00,2023-10-03 10:57:32.224807,High
1744,900,2024-01-23 19:00:00,2024-01-23 20:25:42.709647,Medium
1745,900,2024-03-13 15:00:00,2024-03-14 00:21:25.114278,High
1746,900,2024-08-23 22:00:00,2024-08-25 05:09:57.833579,High
